lyrics,artist
"I thought you were my friend
I gave you my trust
I would've died for you
Then the second I turn my back
you f*ck me over?
All love is lost

Now you have the nerve to tell me you're sorry?
All love is lost
You've got to be out of your motherfucking mind
All love is lost
You never loved me, you never fucking did
All love is lost
Once you betrayed me that is the fucking end
All love is lost

I don't give a f*ck 'bout what you do with your life
I don't give a f*ck 'bout what you do with your life
I don't give a f*ck 'bout what you do with your life
I don't give a f*ck 'bout what you do with your life

I don't give a f*ck about you, you can fucking die
I couldn't fucking care less when you fucking cry
My heart's so cold, you left a broken soul
You destroyed everything I thought was true
And now you talk shit cause I don't give a f*ck
And now I'm long gone, focus on you
I don't care where you are, don't care what you do
You say you hate me? Cool, I fucking hate you
(Hate you)

All love is lost
All love is lost
You never loved me, you never fucking did
All love is lost
Once you betrayed me that is the fucking end
All love is lost

You see you the kind of motherfucker with no honour
The kind of motherfucker with no loyalty
Motherfucker you can't trust
Cross me, and then you want another chance?

One strike and I don't care about your fucking life
You're not no friend to me, you're fucking dead to me
Don't give a f*ck about the shit that you was going through
You did some shit to me that I could never do to you
'Cuase I'm not no fake champ, I'm not no punk bitch
You're lucky I ain't put your ass in some dark ditch
And now you want some type of sympathy from me now?
If you were stabbed on the floor I'd watch you bleed out

H - is for the Hell I unleash
A - arise the Apocalypse
T - I am your Terror
E - destroy the Enemy

People say I'm cold-hearted
Why?
Cause you fucked over me?
Cause you broke every promise you to me?
Because you said you were my friend and then you stabbed me in my motherfucking 

All love is lost
All love is lost
All love is lost
You never loved me, you never fucking did
All love is lost
Once you betrayed me that is the fucking end
All love is lost",Body+Count
"I spent my life between the light blue lines of loose leaf
I spent my time between impressionable minds and true beef
I spent my days up, my nights up, it's too hard to sleep
Look at my face, it's not the one of someone at peace
I carry guns when I don't need to, but my mind's so fucked
I see assassins coming out of the rough
I keep my doors locked, windows shut, shades down, so pound
Waiting on some Satans who may think of invading
When I do sleep I dream about pain and unrest
About gunfights and dum-dums exploding my chest
I see my boys that've died sitting with me again
And when I wake I realize that I've lost most of my friends
Will my past come back to get me?
Will them bosses that we shot come back to wreck me?
I'm paranoid, it ain't easy when your lifestyle was grimy and greasy
I'm trying to make peace with the karma and the drama
God, please believe me",Body+Count
"Another night I sit alone in the dark
I can't remember my name, I stalk streets and parks
Shame on the victims whose lifes intersect with mine
Massive contusions, rivers of crimson wine
Dismemberments is all that I'm remembering
Bloodstains, pieces of brains under my fingernails
Screams, kicks, fights, bruises, and yells
Nobody lives so nobody tells
I wake up in my house all alone
Bloody sheets, mud on my feet
Next to me, utensils of death, I can't front son
Knives, razor blades, axes, and guns
Look in my chest, I got this ill ass cut
I get the needle and thread and sew it up
Raise the shades and it's night again
You'll hear the shouts

Here I go again, check me out
Here I go again, check me out
Here I go again, check me out
Here I go again, check me out

Two ladies out late walking their dogs
They're old, the city is damned from the fault
I approach from the back with the speed of a shark
Cloaked by dark, I rip their backs apart
The violence is incredibly sexual to me
I'm a blood fiend, makes me bust nuts in my jeans
Yeah, I think I want to keep their heads
I love to peel off their faces and wear their dead skin to bed
The dogs bark and bite at my feet
As I leave they drag their headless bodies down the street
I make it home, take a bath
The water turns red in the aftermath
I wake again and it's night
I passed out, no doubt

Here I go again, check me out
Here I go again, check me out
Here I go again, check me out
Here I go again, check me out

Make it stop
Make the voices stop
Make it stop, please
Stop

My mind echoes with voices of terror
My next victim is in the mirror
Seems like I've seen him before, I can't quite recollect
All I know is that the voices say ""Slice his neck""
I cut off his hand, the blood sprayed from his wrist
And burst, it felt warm when it quenched my thirst
I stabbed him in the eye with my knife made of surgical steel
Oh what a feel
Electrical shocks ripped my brain
Pain like I never felt before, sweet pain
I love it, I love it and I want more
Pulled out my straight razor blade in his juggular
I'm looking at the ceiling now
I wonder where he went and how
He couldn't escape, not in that state
I transcended through the gates of hell and met my soul mate
South of heaven and the devil is my final vouch
You'll hear the shouts

Here I go again, check me out
Here I go again, check me out
Here I go again, check me out
Here I go again, check me out",Body+Count
"Since the beginning of time, humans have killed each other because they disagree
The human is the only animal that actually kills for sport
The ability to kill is as innate as our ability to love
When someone hurts me I want revenge, I want them in pain, I want them dead

I've got a sickness, bloodlust
I've got a sickness, bloodlust

I'm a carnivore, I can eat meat raw
I destroy almost everything I touch
I got a quick fuse, trip and I murder you
And forget you, more bullets the better
I can't explain it though, it makes me feel good
Zombie apocalypse, I live for the gore
Give me suicide, serial massacre
Execution yo, I always want more
I love the punishment, I love to dish it out
I want blood, motherfuck a submission
It's deep inside of me, violent tendencies
Like a scalpel when it makes its incision

I've got a sickness, bloodlust
I've got a sickness, bloodlust

I've got a love (It's a lust for blood)
I've got a love (It's a lust for blood)
I've got a love (It's a lust for blood)
I've got a love

Sometimes I wonder am I somehow aroused by this shit
Then I wonder why certain people are pleased by others' pain

I've always had this, this ain't nothing new
This fucking sickness, probably the same as you
I love brutality, it makes my pulse rot
I mean fatality, bodies in dark skies
It's in my DNA, I don't care what you think
It's running through my veins, animal instinct
Make me mad, I want you to die
Different politics, millions of homicides
I get my rocks off letting these Glocks off
Cross me wrong, get your ass crossed up
I'm the human species, the most violent on Earth
I killed my own planet, I'm so sick that it hurts

I've got a sickness, bloodlust
I've got a sickness, bloodlust
I've got a sickness, bloodlust
I've got a sickness, bloodlust",Body+Count
"Talk shit, get shot
Act hard motherfucker, get shot
Pop off, get shot
Run up motherfucker, get shot

Niggas ain't blew up the spot in awhile 
Motherfuckers ain't got shot in awhile 
Niggas ain't blew up the spot in awhile 
Motherfuckers ain't got shot 
Prepare for impact, masks and black gats 
You were speaking now your leaking with your bitch ass 
I'm' gonna say this once, I don't play with the AK
A trip, hit ya with clips and flip ya
I'm not your average reaper with a sweeper
 Conflict turns the clock kicks a bullet hits 
Motherfucker talk shit get your wig split 
I don't give a f*ck about you and your bitch clique 

Talk shit, get shot
Act hard motherfucker, get shot
Pop off, get shot
Run up motherfucker, get shot

Niggas ain't blew up the spot in awhile 
Motherfuckers ain't got shot in awhile
Niggas ain't blew up the spot in awhile 
Motherfuckers ain't got shot 
Don't push motherfucker, I push back 
F*ck with me you catch a .223 
We in the age of the gauge 
Double-aught take a lot to make the talk stop
 Black ops I live for the headshot 
Act hard motherfucker stick your chest out 
Break north bitch that will be your best route
Don't test me, I'm a psycho with a rifle 
A beast with the piece 
Bully with the fully 

Anyone can get it 
(When you're going to pick your kids up from school) 
Anyone can get it
(While you're in church, praying to god) 

Anyone can get it 
(Just coming backstage trying to get an autograph) 
Anyone can get it

For some reason, you motherfuckers think this is a game 
You think you can say anything you want 
And nothing will ever happen to you 
You think we live in a new age
But let me tell you it can happen real easy 
Don't make me bring the gravity nigga 

You can get hit with the fifth 
Twisted with the biscuit 
Blasted with the ratchet 
Jacked with a mac 
Bodied with the shotty
Dumped with the pump
Rocked with the Glock 
Sprayed with the 'K
Domed with the chrome 
Downed with the pound 
Tapped with the strap 
Whacked with the gat 
Dusted with the musket 
Tagged with the mag 
Wrecked with the Intratec 
Bled with the lead 

Talk shit, get shot
Act hard motherfucker, get shot
Pop off, get shot
Run up motherfucker, get shot

Talk shit, get shot",Body+Count
"Pray 
Pray for death 
Pray 

You crossed your last motherfucker 
It's time to pay your dues 
It's time to make you suffer 
It's time to turn the screws 

Your pain will be my pleasure 
Your screams will make me come 
Your useless pleads for mercy 
I'm having too much fun 

My only plan is to keep you alive 
So you feel every burn, every cut of my knife 
As I break through your skin and your flesh hits the ground 
I dismember you slowly and feel your heart pound 

You just crossed the wrong person, torture is my biz 
Your fatal mistake, tonight's my revenge 
Once you bleed at my feet you thought you got away
Now you beg for your life, I suggest you should pray 

Pray 
Pray for death 
Pray 

I'm barely getting started, this might go on for days 
Transfuse you with new blood so you don't fade away 
Maybe I'll pull your teeth out, maybe I'll split your nuts 
Maybe just hit your chakra, maybe just spill your guts
 
Haha, you didn't think I'd found you, huh? 
Now I got you here 
Tied down in a motherfucking chair 
Oh, look at you, you're crying now, you're sorry now 
What should I do? 
Let me look at my utensils 

Oh, yeah, I got this Black & Decker drill right here 
Maybe these pliers, maybe this blowtorch 
Oh, look at you, you're crying now

Pray 
Pray for death 
Pray 

My only plan is to keep you alive 
So you feel every burn, every cut of my knife 
As I break through your skin and your flesh hits the ground 
I dismember you slowly and feel your heart pound 

You just crossed the wrong person, torture is my biz 
Your fatal mistake, tonight's my revenge 
Once you bleed at my feet you thought you got away
Now you beg for your life, I suggest you should pray",Body+Count
"Yo check this out

I got a hoe from the East, I got a hoe from the West
Got a hoe who likes to jerk it off and rub it in a chest
I got a bitch from the North, I got a bitch from the South
I got a bitch who like to suck it long and hold it in her mouth
I got a bitch with air, a bitch with none
A bitch with a knife, a bitch with a gun
A bitch with an ass big as a TV set
And there's a bitch over there
Hey, the one I'm gonna get or maybe not
She might not like me, though
No sweat to a vet, I rock her sister, though
Or I rock the whole damn heard
F*ck them all and leave them on a curb
I got a bitch with a mink, who likes a fat gold ling
Who likes to f*ck me with an ass upon the kitchen sink
I got a bitch with tits, a bitch with ass
A bitch with none, but hey, I give her a pass, and I love them all
I love them crazily, and they love me back
That's why they stay with me

So if you're having girl problems I feel bad for you, son
I got 99 problems and the bitch ain't one
Hit me
99 problems and the bitch ain't one
If you're having girl problems I feel bad for you son
I got 99 problems and the bitch ain't one

I got a bitch this old, a bitch this new
A bitch who loves velvet and the colours blue
I got a bitch this fat, a bitch this built
A bitch who all the titties give powder milk
I got a bitch who's funny, a bitch who ain't
A bitch who can sing, a bitch who can't
I got a bitch who loves fucking on an airplane
I even got a bitch who have soul train
I got a bitch who owns rock top bands, long ends
I got a bitch who's broke as a plum
But she's the most fun
I got a bitch who plays piano, a bitch who don't
A bitch who dances naked, a bitch who won't
A bitch who's short, a bitch who's tall
A bitch who burns my phone and probably calls

And I love them all, I love them crazily
And they love me back, that's why they stay with me
So if you're having girl problems I feel bad for you, son
I got 99 problems and the bitch ain't one
Hit me
99 problems and the bitch ain't one
If you're having girl problems I feel bad for you son
I got 99 problems and the bitch ain't one

I got a bitch who loves the G
She'll f*ck you right after she fucks me
I got a bitch who loves boats
I got a bitch who loves handcuffs and ropes
I got a bitch that's fast, a bitch who's slow
A bitch that's a virgin, and a bitch that's a hoe
A bitch that lies, a bitch that's true
A bitch who's a man, because your bitch is too
I got a bitch this cool, a bitch this hot
A bitch who loves rap, a bitch who loves rock
A bitch who's lost, and one who knows where is at
She gets up on me and purrs like a cat
I got a bitch that runs, a bitch that walks
A bitch she yells, a bitch she talks
A bitch this dirty, a bitch this mean
A super fine bitch that I knocked at the swap me

Then I love them all, I love them crazily
And they love me back, that's why they stay with me
So if you're having girl problems I feel bad for you, son
I got 99 problems and the bitch ain't one
Hit me
99 problems and the bitch ain't one
If you're having girl problems I feel bad for you son
I got 99 problems and the bitch ain't one",Body+Count
"You say you're getting high 
Bullshit
You say to took you're last drink 
Bullshit
You checking next week 
Bullshit
You say you're finished with drugs 
Bullshit

You say you done getting high 
Do I look like a fool to you 
You said you had your last drink 
Tell that to somebody else man 
You checking in next week 
And you expect me to believe that 
You need to take your lying ass 

One 
Fucking
Place 

Back, Back, Back, Back, Back To Rehab, go 
Back, Back, Back, Back, Back To Rehab, go 
Back, Back, Back, Back, Back To Rehab, go 
Back, Back, Back, Back, Back To Rehab

Go, go, go 

You say you done getting high
 Do I look like a fool to you 
You said you had your last drink 
Tell that to somebody else man 
You checking in next week 
And you expect me to believe that 

I'm sick and fucking tired
Of hearing 
Your 
Fucking 
Excuses 

Back, Back, Back, Back, Back To Rehab, go 
Back, Back, Back, Back, Back To Rehab, go 
Back, Back, Back, Back, Back To Rehab, go 
Back, Back, Back, Back, Back To Rehab

Go, go, go 

We sang this song 
For all of us that have 
People who are struggling with addiction 
We sang this song 'cus we want you all to live 
But don't waste your life man 

Live 
Live 
Live 
Live 

It's always everyone else and never you 
You keep lying to yourself, you're a fucking fool 
We keep trying to help, you push us away 
You gonna wake up dead with this game you play 
You got one chance, get some help man 
Maybe we should beat your ass and just check you in
The sad thing is
We don't want to see you die 

You say you done getting high 
Do I look like a fool to you 
You said you had your last drink 
Tell that to somebody else man 
You checking in next week 
And you expect me to believe that 

You think your friends have turned on you 
They Care Fucking 'Bout You Man 

Back, Back, Back, Back, Back To Rehab, go 
Back, Back, Back, Back, Back To Rehab, go 
Back, Back, Back, Back, Back To Rehab, go 
Back, Back, Back, Back, Back To Rehab
Go, go, go 

Go Back",Body+Count
"Once upon a time 
Motherfucker disrespect you he'd wind up dead 
Motherfucker's got the game twisted 
Snitching fucking bitches 
No more honor, no respect 
What does a manhood mean? 
Manslaughter, manhood's dead 
Manslaughter, manhood's dead

Motherfuckers is way out of pocket 
Been getting a fucking pass 
You don't hear me dog, 'till you feel that shotgun blast

I might not wear no mask 
I might just let you see me
You punks is out of order 
It's time for manslaughter 
Manslaughter, manhood's dead 
Manslaughter, manhood's dead 

Sometimes I sit back and I think 
I think about what man hood use to mean
How men had to stand for something 
Man like my father, real men 
Men had to be about something 
Men had to give a f*ck 
Men had to power through it
A man just can't give up
Steel sharpens steel reach the deadly disease 
If you don't stand for shit 
Then bitch get on your knees 

I will not lose 

I will not lose 

So what's the problem yo, every man is turning bitch 
How will I solve it yo? Duct tape and a shallow ditch 
Man's an endangered species, this shit is getting soft 
Slip up in a foreign country 
And get you head cut of

Manslaughter, manhood's dead",Body+Count
"This stress is killing me
The pressure is agony
Those people work till they break
While others just take

Stop begging, get a job
Get a gun, motherfucker, go on and rob
I'm up at 5 AM, did my work and
You sleep all day wondering why you're broke
Then you get on the phone and sweat your friends
Sad stories, sad stories never end
You claim you're fly but always meek
You're always broke but you're lying for weeks

I got problems, too
I keep seeing you
I got a problem, too
I keep helping you

I got problems, too
I keep seeing you
I got a problem, too
I keep helping you

Get a job, motherfucker
Learn to rob, motherfucker
Get a job, motherfucker
Learn to rob, motherfucker

Do you carry a gun? You sit still
You never pay me back and never will
And we can man it out, you breaking my balls
Till I give the f*ck up and block your call
I'm the bad guy with a bank account
You just move to your next friend and burn him out
Everyone knows this guy, this shit's true
Or maybe this song's about you

I got problems, too
I keep seeing you
I got a problem, too
I keep helping you

I got problems, too
I keep seeing you
I got a problem, too
I keep helping you

Get a job, motherfucker
Learn to rob, motherfucker
Get a job, motherfucker
Learn to rob, motherfucker

Get a job",Body+Count
"Yo, I came home from work the other day
I was tired, I just wanted to sit back in my big chair
And play a little a Xbox 
You know, relax a little 
Then my wife comes in, she start telling me I play too much Xbox 
I said ""What the f*ck do you mean? 
This is just how I relax 
Can't I just play a little Xbox?"" 
Then she says ""I saw on Oprah today that guys that play video games don't love their wives"" 
I'm like, ""Motherfucking bitch, f*ck Oprah! I don't give a f*ck, 
I just wanna play my video game! 
I don't give a f*ck about Oprah, Oprah ain't got no man 
You better worry about your motherfucking self 
I just wanna kill some motherfuckers on Xbox"" 
She says: ""You seem like you have a anger problem, maybe you need some help"" 
I'm like, ""Bitch! Call the police now!"" 

Gonna be institutionalized 
You'll come out brainwashed with bloodshot eyes 
You won't have anything to say 
They'll brainwash you until you see their way
I'm not crazy, institution 
You're the one who's crazy, institution 
You're driving me crazy, institution 
They put me in a institution said it was the only solution 
To give me the professional help to save me from the enemy, myself 

The other day I go on the Internet, I'm just trying to check my email 
So I put in my password, it says I have an invalid password 
I know my fucking password 
So then it says ""go to customer service"" 
So I get on customer service, I start talking to this dude 
This motherfucker sounds like he was from India or some shit 
He says to me, ""What's your first dog's name?"" 
I don't know what my fucking first dog's name was 
What the f*ck's the matter with you? 
I just want my password, give me my fucking password! 
So then he ends up giving me my password 
And he says, ""Your password has been sent to your email address"" 
I'm like, ""I can't get in my email address 
What about 'can't get in my email address' 
Do you not understand, motherfucker? 
He says, ""Oh my God, it seems like you have an anger problem you should have that checked out"" 

Ah

I'm not crazy, institution 
You're the one who's crazy, institution
You're driving me crazy, institution 
They put me in a institution said it was the only solution 
To give me the professional help to save me from the enemy, myself 

The other day I'm just sitting alone 
On lunch break at my job Trying to eat a ham sandwich 
Got a little potato chips on the side, a little Kool-Aid 
This motherfucker walks up to me and says ""Are you gonna eat that?"" 
Like, ""Yeah I'm gonna eat that 
What the f*ck you think I'm gonna do
Shove it up your ass? 

""Do you understand that that pork can kill you?"" 
""Look, motherfucker, pork is not gonna kill me 
Unless they figure a way to shoot it out with a fucking gun 
But I might kill you if you keep fucking with me!"" 
He says, ""Hey, calm down, I'm a vegan"" 

F*ck, a vegan! 

I couldn't give a f*ck if you eat sawdust, motherfucker 
Just step away from my fucking sandwich!
He says, ""Do you realize how much sugar is in that Kool-Aid?"" 
I said, ""Do you realize how much blood is in the human body? 
Do you wanna see it, motherfucker?""

He says, ""Oh my God, you need therapy you have an anger problem."" 

Ah

I'm not crazy, institution 
You're the one who's crazy, institution 
You're driving me crazy, institution 
They pull me in a institution said it was the only solution 
To give me the professional help to save me from the enemy, myself 

Suicidal",Body+Count
"I'm fed up with this shit,
I'm gonna say it, 
Ain't nobody gonna say it, I'm gonna say it
Motherfuck this shit, you're all whores
Music ain't sayin' shit no more
Read my lips, read my lips you ain't talkin' bout shit

America's losing they cribs
Why you braggin' bout the shit you did?
All the shit that you buy, most of it lies
Yeah I know and you know I know
The government's tapping the net
Why you rappin' bout your car and check?
I miss P.E., I miss group's like Rage
This pop shit's making me physically sick
Obama did 8 years 'cuz
Why you singing bout bottles and clubs?
This shit don't make no sense
Most of your fans can't pay their rent

You've been sold a fantasy
You're livin' in a bubble full of bullshit
A pop bubble full of bullshit 
You've been sold a fantasy
You're livin' in a bubble full of bullshit
A pop bubble full of bullshit
You're livin' in a bubble

You've been sold a fantasy
Little do you know the price we pay
The sick are regarded children starve
Our veterans come out to the real war
They're penitent on borrowed time
The beggars steal, the media lies
Now you've been bought and fuckin' sold
Feel steel like a temple, body count

Music is coming along way
Guys have gone from fight the power
To what does Kim Kardashian have on today
The f*ck's the matter with you?
This pop shit's driving me fucking crazy
And I'm not talking about the people that started out being popstars
I'm talking about so-called 'hardcore' motherfuckers
That'll do anything to get on the radio
Eat a dick

Body Count, motherfucker

I can't fake it
This shit's whack
I say this to your face, this ain't behind your back
You corny motherfuckers, can't look me in the eyes
Cause most of you are fake and you're living a lie

You're living in a lie

The cops are still twisted
The laws are still fucked
The rich are still greedy
Governments still corrupt

You're living in a fucking lie

The news is all gossip
People have no hope
So what, you're making cash?
Your soul is still broke

You've been sold a fantasy
You're living in a bubble full of bullshit
A pop bubble full of bullshit
You've been sold a fantasy
You're living in a bubble full of bullshit
A pop bubble full of bullshit
You're living in a bubble

Bitch motherfuckers, don't want no fight
Ya mothefuckin' pants too tight
You'll be in for a few
And then you're through
Cause pop ain't got no love
So what?
Your shit's in the club
You want me to say some names?
I'm too seasoned in this game
That only give em' pop fame
F*ck bloggers, f*ck bullshit hype
Ice is the only one tonight
Check my history, ain't shit changed
Still OG, and I'm still insane

Turn that fucking radio off",Body+Count
